"store","date","total_sales"
"303","2016-06-03 00:00:00","67.67"
"303","2016-06-04 00:00:00","631.64"
"303","2016-06-05 00:00:00","1161.02"
"303","2016-06-07 00:00:00","48.50"
"303","2016-06-10 00:00:00","1287.62"
"303","2016-06-11 00:00:00","158.45"
"303","2016-06-12 00:00:00","718.95"
"303","2016-07-03 00:00:00","1319.29"
"303","2016-07-10 00:00:00","31.75"
"303","2016-07-12 00:00:00","564.74"
"303","2017-04-01 00:00:00","83.79"
"303","2017-04-02 00:00:00","758.55"
"303","2017-05-01 00:00:00","1130.27"
"303","2017-05-02 00:00:00","386.89"
"303","2017-05-04 00:00:00","229.39"
"303","2017-05-09 00:00:00","1009.30"
"303","2017-05-10 00:00:00","13.51"
"303","2017-05-11 00:00:00","538.65"
"303","2017-06-01 00:00:00","47.39"
"303","2017-06-03 00:00:00","319.58"
"303","2017-06-04 00:00:00","992.51"
"303","2017-06-05 00:00:00","1293.54"
"303","2017-06-08 00:00:00","1082.63"
"303","2017-06-09 00:00:00","300.41"
"303","2017-06-10 00:00:00","1266.93"
"303","2017-06-11 00:00:00","831.06"
"303","2017-06-12 00:00:00","618.47"
"303","2017-07-03 00:00:00","935.88"
"303","2017-07-05 00:00:00","51.48"
"303","2017-07-06 00:00:00","604.96"
"303","2017-07-07 00:00:00","1086.10"
"303","2017-07-08 00:00:00","476.94"
"303","2017-07-12 00:00:00","681.23"
"303","2017-08-06 00:00:00","823.73"
"303","2017-08-07 00:00:00","415.83"
"303","2018-04-01 00:00:00","171.43"
"303","2018-05-01 00:00:00","1183.39"
"303","2018-05-02 00:00:00","1437.70"
"303","2018-05-06 00:00:00","29.23"
"303","2018-05-07 00:00:00","520.59"
"303","2018-05-11 00:00:00","913.84"
"303","2018-06-03 00:00:00","350.33"
"303","2018-06-04 00:00:00","314.40"
"303","2018-06-05 00:00:00","359.26"
"303","2018-06-06 00:00:00","1103.74"
"303","2018-06-07 00:00:00","947.71"
"303","2018-06-08 00:00:00","978.31"
"303","2018-06-09 00:00:00","761.67"
"303","2018-06-10 00:00:00","1230.93"
"303","2018-06-11 00:00:00","447.90"
"303","2018-06-12 00:00:00","1142.99"
"303","2018-07-03 00:00:00","966.15"
"303","2018-07-04 00:00:00","1009.51"
"303","2018-07-05 00:00:00","952.64"
"303","2018-07-06 00:00:00","191.05"
"303","2018-07-08 00:00:00","317.57"
"303","2018-07-09 00:00:00","530.78"
"303","2018-07-10 00:00:00","44.94"
"303","2018-07-12 00:00:00","260.65"
"303","2019-03-11 00:00:00","568.06"
"303","2019-03-12 00:00:00","235.75"
"303","2019-04-09 00:00:00","1057.98"
"303","2019-04-10 00:00:00","61.62"
"303","2019-04-11 00:00:00","798.98"
"303","2019-04-12 00:00:00","845.92"
"303","2019-05-01 00:00:00","1174.57"
"303","2019-05-02 00:00:00","1128.79"
"303","2019-05-06 00:00:00","106.32"
"303","2019-05-09 00:00:00","86.47"
"303","2019-05-10 00:00:00","1117.37"
"303","2019-06-01 00:00:00","208.09"
"303","2019-06-02 00:00:00","241.24"
"303","2019-06-03 00:00:00","71.11"
"303","2019-06-04 00:00:00","746.63"
"303","2019-06-05 00:00:00","662.51"
"303","2019-06-06 00:00:00","1217.43"
"303","2019-06-07 00:00:00","1099.22"
"303","2019-06-08 00:00:00","1239.34"
"303","2019-06-10 00:00:00","71.22"
"303","2019-07-03 00:00:00","1190.05"
"303","2019-07-04 00:00:00","465.79"
"303","2019-07-05 00:00:00","618.49"
"303","2019-07-06 00:00:00","89.73"
"303","2019-07-07 00:00:00","222.11"
"303","2020-02-09 00:00:00","204.83"
"303","2020-03-01 00:00:00","944.31"
"303","2020-03-02 00:00:00","887.56"
"303","2020-03-08 00:00:00","175.84"
"303","2020-03-09 00:00:00","1109.14"
"303","2020-03-11 00:00:00","175.62"
"303","2020-04-01 00:00:00","300.96"
"303","2020-04-02 00:00:00","444.27"
"303","2020-04-06 00:00:00","175.04"
"303","2020-04-07 00:00:00","142.90"
"303","2020-04-08 00:00:00","1025.84"
"303","2020-04-10 00:00:00","1239.45"
"303","2020-04-11 00:00:00","1172.39"
"303","2020-04-12 00:00:00","706.75"
"303","2020-05-04 00:00:00","742.50"
"303","2020-05-05 00:00:00","989.33"
"303","2020-05-06 00:00:00","1115.65"
"303","2020-05-07 00:00:00","1138.98"
"303","2020-05-12 00:00:00","343.56"
"303","2020-06-03 00:00:00","1344.57"
"303","2020-06-04 00:00:00","670.50"
"303","2020-06-05 00:00:00","284.11"
"303","2021-04-01 00:00:00","1200.22"
"303","2021-04-02 00:00:00","1234.13"
"303","2021-05-01 00:00:00","121.35"
"303","2021-05-02 00:00:00","196.79"
"303","2021-05-09 00:00:00","287.50"
"303","2021-06-04 00:00:00","488.47"
"303","2021-06-09 00:00:00","984.93"
"303","2021-06-11 00:00:00","719.10"
"303","2021-07-04 00:00:00","763.52"
"303","2021-07-05 00:00:00","1035.41"
"303","2021-07-06 00:00:00","791.32"
"303","2021-07-07 00:00:00","358.37"
"303","2021-07-08 00:00:00","1193.22"
"303","2021-07-10 00:00:00","1120.75"
"303","2021-07-11 00:00:00","523.47"
"303","2021-07-12 00:00:00","1020.53"
"303","2021-08-03 00:00:00","554.47"
"303","2021-08-05 00:00:00","131.58"
"303","2021-08-06 00:00:00","374.26"
"303","2021-08-07 00:00:00","1018.10"
"303","2021-08-08 00:00:00","280.05"
"303","2021-08-10 00:00:00","191.29"
"303","2021-08-12 00:00:00","286.25"
"303","2021-09-03 00:00:00","600.10"
"303","2022-05-02 00:00:00","551.85"
"303","2022-06-01 00:00:00","1067.85"
"303","2022-06-02 00:00:00","899.70"
"303","2022-06-06 00:00:00","96.21"
"303","2022-07-01 00:00:00","172.44"
"303","2022-07-03 00:00:00","126.95"
"303","2022-07-04 00:00:00","442.79"
"303","2022-07-05 00:00:00","263.24"
"303","2022-07-06 00:00:00","1211.87"
"303","2022-08-03 00:00:00","1139.21"
"303","2022-08-04 00:00:00","786.98"
"303","2022-08-05 00:00:00","1239.95"
"303","2022-08-06 00:00:00","67.40"
"303","2022-08-07 00:00:00","925.52"
"303","2022-08-08 00:00:00","621.50"
"303","2022-08-09 00:00:00","403.15"
"303","2022-08-12 00:00:00","324.70"
"303","2022-09-07 00:00:00","400.59"
"303","2022-09-08 00:00:00","569.22"
"303","2022-09-09 00:00:00","858.84"
"303","2022-09-11 00:00:00","195.42"
"303","2022-09-12 00:00:00","864.19"
"303","2022-10-10 00:00:00","474.77"
"303","2022-10-11 00:00:00","970.24"
"303","2022-10-12 00:00:00","150.32"
"303","2022-11-10 00:00:00","810.51"
"303","2023-07-08 00:00:00","856.57"
"303","2023-07-09 00:00:00","482.83"
"303","2023-08-01 00:00:00","460.46"
"303","2023-08-02 00:00:00","231.05"
"303","2023-08-06 00:00:00","896.85"
"303","2023-08-07 00:00:00","831.79"
"303","2023-08-08 00:00:00","466.49"
"303","2023-08-09 00:00:00","717.24"
"303","2023-08-10 00:00:00","384.17"
"303","2023-08-11 00:00:00","751.25"
"303","2023-08-12 00:00:00","356.39"
"303","2023-09-01 00:00:00","872.53"
"303","2023-09-02 00:00:00","1056.49"
"303","2023-09-06 00:00:00","477.72"
"303","2023-09-07 00:00:00","498.82"
"303","2023-09-10 00:00:00","908.10"
"303","2023-09-11 00:00:00","736.85"
"303","2023-09-12 00:00:00","840.40"
"303","2023-10-05 00:00:00","969.93"
"303","2023-11-03 00:00:00","1379.55"
"303","2023-11-04 00:00:00","1194.89"
"303","2023-11-05 00:00:00","294.06"
"303","2023-12-03 00:00:00","29.10"
"333","2014-06-11 00:00:00","359.54"
"333","2014-07-02 00:00:00","169.65"
"333","2014-07-08 00:00:00","1292.27"
"333","2014-07-09 00:00:00","622.77"
"333","2014-07-11 00:00:00","799.61"
"333","2014-07-12 00:00:00","290.69"
"333","2014-08-01 00:00:00","456.16"
"333","2014-08-02 00:00:00","947.06"
"333","2014-08-07 00:00:00","470.21"
"333","2014-08-09 00:00:00","314.65"
"333","2014-08-10 00:00:00","707.48"
"333","2014-08-12 00:00:00","726.21"
"333","2014-09-01 00:00:00","905.29"
"333","2014-09-02 00:00:00","159.07"
"333","2014-09-03 00:00:00","16.19"
"333","2014-09-04 00:00:00","756.89"
"333","2014-09-06 00:00:00","1223.59"
"333","2014-09-07 00:00:00","629.53"
"333","2014-09-10 00:00:00","689.42"
"333","2014-10-03 00:00:00","1301.81"
"333","2014-10-04 00:00:00","657.43"
"333","2014-10-05 00:00:00","133.94"
"333","2014-11-05 00:00:00","1315.59"
"333","2015-06-02 00:00:00","14.55"
"333","2015-07-01 00:00:00","997.36"
"333","2015-07-02 00:00:00","1144.46"
"333","2015-07-09 00:00:00","1229.34"
"333","2015-07-10 00:00:00","808.03"
"333","2015-07-11 00:00:00","788.84"
"333","2015-07-12 00:00:00","670.86"
"333","2015-08-01 00:00:00","280.48"
"333","2015-08-02 00:00:00","241.10"
"333","2015-08-06 00:00:00","543.00"
"333","2015-08-09 00:00:00","34.84"
"333","2015-08-10 00:00:00","573.08"
"333","2015-08-11 00:00:00","474.20"
"333","2015-08-12 00:00:00","563.31"
"333","2015-09-03 00:00:00","409.63"
"333","2015-09-04 00:00:00","841.49"
"333","2015-09-05 00:00:00","589.49"
"333","2015-09-06 00:00:00","643.57"
"333","2015-09-07 00:00:00","646.36"
"333","2015-09-08 00:00:00","1257.09"
"333","2015-10-03 00:00:00","983.01"
"333","2015-10-04 00:00:00","303.33"
"333","2015-10-05 00:00:00","594.92"
"333","2015-10-07 00:00:00","746.82"
"333","2015-10-08 00:00:00","45.61"
"333","2016-05-06 00:00:00","538.72"
"333","2016-05-08 00:00:00","552.03"
"333","2016-05-09 00:00:00","27.03"
"333","2016-06-01 00:00:00","657.26"
"333","2016-06-02 00:00:00","476.99"
"333","2016-06-04 00:00:00","797.10"
"333","2016-06-05 00:00:00","255.06"
"333","2016-06-06 00:00:00","781.35"
"333","2016-06-07 00:00:00","695.95"
"333","2016-06-08 00:00:00","913.41"
"333","2016-06-09 00:00:00","1173.35"
"333","2016-06-11 00:00:00","1082.80"
"333","2016-07-01 00:00:00","637.50"
"333","2016-07-02 00:00:00","704.70"
"333","2016-07-03 00:00:00","132.91"
"333","2016-07-04 00:00:00","504.97"
"333","2016-07-05 00:00:00","919.49"
"333","2016-07-07 00:00:00","530.09"
"333","2016-07-10 00:00:00","997.25"
"333","2016-07-11 00:00:00","290.17"
"333","2016-07-12 00:00:00","1027.33"
"333","2016-08-03 00:00:00","990.82"
"333","2016-08-10 00:00:00","34.52"
"333","2016-08-12 00:00:00","240.61"
"333","2016-09-03 00:00:00","55.07"
"333","2017-05-02 00:00:00","407.30"
"333","2017-06-01 00:00:00","1477.26"
"333","2017-06-02 00:00:00","921.55"
"333","2017-06-04 00:00:00","111.62"
"333","2017-06-09 00:00:00","1068.34"
"333","2017-06-10 00:00:00","112.56"
"333","2017-06-11 00:00:00","375.81"
"333","2017-07-03 00:00:00","18.99"
"333","2017-07-04 00:00:00","1141.69"
"333","2017-07-05 00:00:00","1183.75"
"333","2017-07-08 00:00:00","1042.22"
"333","2017-07-09 00:00:00","192.02"
"333","2017-07-10 00:00:00","870.16"
"333","2017-07-11 00:00:00","856.97"
"333","2017-07-12 00:00:00","965.28"
"333","2017-08-03 00:00:00","1276.46"
"333","2017-08-04 00:00:00","36.96"
"333","2017-08-05 00:00:00","156.14"
"333","2017-08-06 00:00:00","912.94"
"333","2017-08-07 00:00:00","422.33"
"333","2017-08-08 00:00:00","148.04"
"333","2017-08-10 00:00:00","231.31"
"333","2017-08-12 00:00:00","380.37"
"333","2017-09-06 00:00:00","331.72"
"333","2017-09-07 00:00:00","875.41"
"333","2018-05-01 00:00:00","178.34"
"333","2018-06-01 00:00:00","976.04"
"333","2018-06-02 00:00:00","1203.76"
"333","2018-06-07 00:00:00","352.16"
"333","2018-06-11 00:00:00","571.83"
"333","2018-07-01 00:00:00","174.51"
"333","2018-07-03 00:00:00","202.06"
"333","2018-07-04 00:00:00","48.99"
"333","2018-07-05 00:00:00","604.02"
"333","2018-07-06 00:00:00","1256.47"
"333","2018-07-07 00:00:00","889.43"
"333","2018-07-08 00:00:00","864.36"
"333","2018-07-09 00:00:00","778.79"
"333","2018-07-10 00:00:00","1150.94"
"333","2018-07-11 00:00:00","648.09"
"333","2018-07-12 00:00:00","1066.28"
"333","2018-08-03 00:00:00","1034.85"
"333","2018-08-04 00:00:00","1217.50"
"333","2018-08-05 00:00:00","771.06"
"333","2018-08-08 00:00:00","489.75"
"333","2018-08-09 00:00:00","581.77"
"333","2018-08-10 00:00:00","88.88"
"333","2018-08-12 00:00:00","332.69"
"333","2019-04-11 00:00:00","100.50"
"333","2019-04-12 00:00:00","491.76"
"333","2019-05-09 00:00:00","855.39"
"333","2019-05-11 00:00:00","1071.18"
"333","2019-05-12 00:00:00","832.15"
"333","2019-06-01 00:00:00","1386.54"
"333","2019-06-02 00:00:00","1240.77"
"333","2019-06-08 00:00:00","131.80"
"333","2019-06-09 00:00:00","255.09"
"333","2019-06-10 00:00:00","1233.53"
"333","2019-07-02 00:00:00","145.34"
"333","2019-07-03 00:00:00","150.33"
"333","2019-07-04 00:00:00","772.36"
"333","2019-07-05 00:00:00","464.99"
"333","2019-07-06 00:00:00","858.20"
"333","2019-07-07 00:00:00","1097.27"
"333","2019-07-08 00:00:00","1198.30"
"333","2019-08-03 00:00:00","1098.66"
"333","2019-08-04 00:00:00","403.81"
"333","2019-08-05 00:00:00","1052.79"
"333","2019-08-06 00:00:00","348.78"
"333","2019-08-07 00:00:00","31.20"
"333","2020-03-09 00:00:00","308.11"
"333","2020-04-01 00:00:00","1009.78"
"333","2020-04-02 00:00:00","1054.17"
"333","2020-04-08 00:00:00","610.72"
"333","2020-04-09 00:00:00","954.85"
"333","2020-04-10 00:00:00","80.19"
"333","2020-05-01 00:00:00","427.00"
"333","2020-05-02 00:00:00","393.63"
"333","2020-05-06 00:00:00","143.12"
"333","2020-05-07 00:00:00","192.93"
"333","2020-05-08 00:00:00","621.94"
"333","2020-05-10 00:00:00","1161.40"
"333","2020-05-11 00:00:00","1344.57"
"333","2020-05-12 00:00:00","845.73"
"333","2020-06-04 00:00:00","577.76"
"333","2020-06-05 00:00:00","1460.60"
"333","2020-06-06 00:00:00","1117.58"
"333","2020-06-07 00:00:00","945.02"
"333","2020-06-11 00:00:00","62.98"
"333","2020-06-12 00:00:00","405.43"
"333","2020-07-03 00:00:00","1258.85"
"333","2020-07-04 00:00:00","592.60"
"333","2020-08-03 00:00:00","105.15"
"333","2021-05-01 00:00:00","966.50"
"333","2021-05-02 00:00:00","1153.34"
"333","2021-06-01 00:00:00","495.05"
"333","2021-06-02 00:00:00","36.31"
"333","2021-06-09 00:00:00","272.81"
"333","2021-07-04 00:00:00","568.19"
"333","2021-07-09 00:00:00","1022.03"
"333","2021-07-11 00:00:00","738.80"
"333","2021-08-04 00:00:00","735.05"
"333","2021-08-05 00:00:00","1227.93"
"333","2021-08-06 00:00:00","922.02"
"333","2021-08-07 00:00:00","357.38"
"333","2021-08-08 00:00:00","1140.69"
"333","2021-08-10 00:00:00","1282.34"
"333","2021-08-11 00:00:00","451.33"
"333","2021-08-12 00:00:00","1229.14"
"333","2021-09-03 00:00:00","130.91"
"333","2021-09-05 00:00:00","41.46"
"333","2021-09-06 00:00:00","444.96"
"333","2021-09-07 00:00:00","894.07"
"333","2021-09-08 00:00:00","135.53"
"333","2021-09-12 00:00:00","119.25"
"333","2021-10-03 00:00:00","974.61"
"333","2021-11-03 00:00:00","96.88"
"333","2022-06-02 00:00:00","553.77"
"333","2022-07-01 00:00:00","703.06"
"333","2022-07-02 00:00:00","733.66"
"333","2022-08-01 00:00:00","463.83"
"333","2022-08-03 00:00:00","231.07"
"333","2022-08-04 00:00:00","668.54"
"333","2022-08-05 00:00:00","110.25"
"333","2022-08-06 00:00:00","1287.94"
"333","2022-09-03 00:00:00","1118.23"
"333","2022-09-04 00:00:00","669.84"
"333","2022-09-05 00:00:00","1269.98"
"333","2022-09-06 00:00:00","59.46"
"333","2022-09-07 00:00:00","706.53"
"333","2022-09-08 00:00:00","530.00"
"333","2022-09-09 00:00:00","160.09"
"333","2022-10-07 00:00:00","642.25"
"333","2022-10-08 00:00:00","731.72"
"333","2022-10-09 00:00:00","1225.66"
"333","2022-10-11 00:00:00","123.21"
"333","2022-10-12 00:00:00","1327.06"
"333","2022-11-10 00:00:00","424.14"
"333","2022-11-11 00:00:00","1124.51"
"333","2022-12-10 00:00:00","990.99"
"333","2023-08-08 00:00:00","344.99"
"333","2023-08-09 00:00:00","217.77"
"333","2023-09-01 00:00:00","804.64"
"333","2023-09-02 00:00:00","255.95"
"333","2023-09-06 00:00:00","1256.10"
"333","2023-09-07 00:00:00","836.64"
"333","2023-09-08 00:00:00","984.48"
"333","2023-09-09 00:00:00","945.85"
"333","2023-09-10 00:00:00","130.27"
"333","2023-09-11 00:00:00","736.88"
"333","2023-09-12 00:00:00","195.47"
"333","2023-10-01 00:00:00","424.94"
"333","2023-10-02 00:00:00","1003.24"
"333","2023-10-06 00:00:00","74.54"
"333","2023-10-07 00:00:00","455.30"
"333","2023-10-08 00:00:00","24.29"
"333","2023-10-10 00:00:00","1107.99"
"333","2023-10-11 00:00:00","539.73"
"333","2023-10-12 00:00:00","1048.64"
"333","2023-11-04 00:00:00","175.02"
"333","2023-11-05 00:00:00","998.86"
"333","2023-12-03 00:00:00","1392.35"
"333","2023-12-04 00:00:00","1131.55"
"333","2023-12-05 00:00:00","379.80"
"343","2014-07-08 00:00:00","117.82"
"343","2014-07-11 00:00:00","230.69"
"343","2014-08-08 00:00:00","1234.63"
"343","2014-08-09 00:00:00","810.08"
"343","2014-08-11 00:00:00","1116.38"
"343","2014-08-12 00:00:00","358.34"
"343","2014-09-01 00:00:00","378.40"
"343","2014-09-02 00:00:00","1050.15"
"343","2014-09-07 00:00:00","318.02"
"343","2014-09-09 00:00:00","236.80"
"343","2014-09-10 00:00:00","667.60"
"343","2014-09-12 00:00:00","976.82"
"343","2014-10-01 00:00:00","828.35"
"343","2014-10-02 00:00:00","393.35"
"343","2014-10-03 00:00:00","69.65"
"343","2014-10-04 00:00:00","733.97"
"343","2014-10-06 00:00:00","1245.82"
"343","2014-10-07 00:00:00","982.65"
"343","2014-10-10 00:00:00","533.95"
"343","2014-11-03 00:00:00","1173.99"
"343","2014-11-04 00:00:00","689.40"
"343","2014-11-05 00:00:00","160.83"
"343","2014-11-07 00:00:00","48.73"
"343","2014-12-05 00:00:00","1184.26"
"343","2015-08-01 00:00:00","1357.08"
"343","2015-08-02 00:00:00","1336.55"
"343","2015-08-09 00:00:00","1219.47"
"343","2015-08-10 00:00:00","866.93"
"343","2015-08-11 00:00:00","760.18"
"343","2015-08-12 00:00:00","477.71"
"343","2015-09-02 00:00:00","44.86"
"343","2015-09-06 00:00:00","469.31"
"343","2015-09-10 00:00:00","341.74"
"343","2015-09-11 00:00:00","523.35"
"343","2015-09-12 00:00:00","723.01"
"343","2015-10-03 00:00:00","277.08"
"343","2015-10-04 00:00:00","1083.76"
"343","2015-10-05 00:00:00","485.67"
"343","2015-10-06 00:00:00","815.08"
"343","2015-10-07 00:00:00","777.04"
"343","2015-10-08 00:00:00","1221.01"
"343","2015-11-03 00:00:00","937.08"
"343","2015-11-04 00:00:00","135.59"
"343","2015-11-05 00:00:00","801.72"
"343","2015-11-07 00:00:00","345.63"
"343","2016-06-06 00:00:00","832.71"
"343","2016-06-08 00:00:00","769.67"
"343","2016-06-09 00:00:00","175.97"
"343","2016-07-01 00:00:00","805.17"
"343","2016-07-02 00:00:00","396.73"
"343","2016-07-04 00:00:00","1148.47"
"343","2016-07-05 00:00:00","732.78"
"343","2016-07-06 00:00:00","562.71"
"343","2016-07-07 00:00:00","610.19"
"343","2016-07-08 00:00:00","415.74"
"343","2016-07-09 00:00:00","1212.46"
"343","2016-07-11 00:00:00","658.74"
"343","2016-08-01 00:00:00","567.95"
"343","2016-08-02 00:00:00","932.48"
"343","2016-08-04 00:00:00","322.56"
"343","2016-08-05 00:00:00","659.89"
"343","2016-08-07 00:00:00","726.63"
"343","2016-08-10 00:00:00","1244.09"
"343","2016-08-11 00:00:00","709.87"
"343","2016-08-12 00:00:00","1302.96"
"343","2016-09-03 00:00:00","1170.31"
"343","2016-09-12 00:00:00","83.30"
"343","2017-06-01 00:00:00","32.84"
"343","2017-06-02 00:00:00","576.76"
"343","2017-07-01 00:00:00","1209.47"
"343","2017-07-02 00:00:00","789.27"
"343","2017-07-09 00:00:00","977.08"
"343","2017-07-11 00:00:00","361.51"
"343","2017-08-03 00:00:00","109.98"
"343","2017-08-04 00:00:00","1317.25"
"343","2017-08-05 00:00:00","1056.13"
"343","2017-08-08 00:00:00","985.71"
"343","2017-08-09 00:00:00","295.08"
"343","2017-08-10 00:00:00","710.54"
"343","2017-08-11 00:00:00","1002.32"
"343","2017-08-12 00:00:00","886.71"
"343","2017-09-03 00:00:00","1084.56"
"343","2017-09-05 00:00:00","322.32"
"343","2017-09-06 00:00:00","753.76"
"343","2017-09-07 00:00:00","693.33"
"343","2017-09-08 00:00:00","221.86"
"343","2017-09-10 00:00:00","547.50"
"343","2017-09-12 00:00:00","456.83"
"343","2017-10-06 00:00:00","467.89"
"343","2017-10-07 00:00:00","673.18"
"343","2018-06-02 00:00:00","104.62"
"343","2018-07-01 00:00:00","1100.96"
"343","2018-07-02 00:00:00","1089.18"
"343","2018-07-06 00:00:00","164.50"
"343","2018-07-07 00:00:00","68.03"
"343","2018-07-11 00:00:00","681.88"
"343","2018-08-01 00:00:00","107.35"
"343","2018-08-03 00:00:00","86.58"
"343","2018-08-04 00:00:00","36.87"
"343","2018-08-05 00:00:00","630.93"
"343","2018-08-06 00:00:00","1016.92"
"343","2018-08-07 00:00:00","1114.28"
"343","2018-08-08 00:00:00","498.56"
"343","2018-08-09 00:00:00","500.89"
"343","2018-08-10 00:00:00","1215.36"
"343","2018-08-11 00:00:00","657.05"
"343","2018-08-12 00:00:00","1014.63"
"343","2018-09-03 00:00:00","1250.22"
"343","2018-09-04 00:00:00","1268.54"
"343","2018-09-05 00:00:00","572.90"
"343","2018-09-08 00:00:00","701.60"
"343","2018-09-09 00:00:00","766.32"
"343","2018-09-10 00:00:00","98.76"
"343","2018-09-12 00:00:00","307.27"
"343","2018-10-03 00:00:00","58.45"
"343","2019-05-11 00:00:00","207.49"
"343","2019-05-12 00:00:00","381.39"
"343","2019-06-01 00:00:00","29.83"
"343","2019-06-09 00:00:00","1230.00"
"343","2019-06-10 00:00:00","20.45"
"343","2019-06-11 00:00:00","1375.37"
"343","2019-06-12 00:00:00","1054.63"
"343","2019-07-01 00:00:00","1234.49"
"343","2019-07-02 00:00:00","971.85"
"343","2019-07-08 00:00:00","155.69"
"343","2019-07-09 00:00:00","144.18"
"343","2019-07-10 00:00:00","1228.01"
"343","2019-08-01 00:00:00","183.44"
"343","2019-08-02 00:00:00","271.97"
"343","2019-08-03 00:00:00","111.04"
"343","2019-08-04 00:00:00","884.04"
"343","2019-08-05 00:00:00","573.83"
"343","2019-08-06 00:00:00","950.92"
"343","2019-08-07 00:00:00","1274.42"
"343","2019-08-08 00:00:00","1323.24"
"343","2019-08-10 00:00:00","38.40"
"343","2019-09-03 00:00:00","1087.91"
"343","2019-09-04 00:00:00","443.12"
"343","2019-09-05 00:00:00","690.87"
"343","2019-09-06 00:00:00","241.80"
"343","2020-04-09 00:00:00","211.26"
"343","2020-05-01 00:00:00","938.58"
"343","2020-05-02 00:00:00","968.02"
"343","2020-05-08 00:00:00","382.03"
"343","2020-05-09 00:00:00","1194.87"
"343","2020-05-10 00:00:00","109.04"
"343","2020-06-01 00:00:00","382.50"
"343","2020-06-02 00:00:00","423.82"
"343","2020-06-05 00:00:00","81.08"
"343","2020-06-07 00:00:00","164.90"
"343","2020-06-08 00:00:00","802.09"
"343","2020-06-10 00:00:00","1197.45"
"343","2020-06-11 00:00:00","1021.35"
"343","2020-06-12 00:00:00","754.97"
"343","2020-07-04 00:00:00","664.54"
"343","2020-07-05 00:00:00","1200.18"
"343","2020-07-06 00:00:00","1352.98"
"343","2020-07-07 00:00:00","1159.56"
"343","2020-07-10 00:00:00","102.75"
"343","2020-07-11 00:00:00","289.42"
"343","2020-07-12 00:00:00","521.25"
"343","2020-08-03 00:00:00","1247.18"
"343","2020-08-04 00:00:00","637.65"
"343","2021-06-01 00:00:00","908.25"
"343","2021-06-02 00:00:00","982.77"
"343","2021-07-01 00:00:00","497.98"
"343","2021-07-02 00:00:00","241.59"
"343","2021-07-09 00:00:00","450.96"
"343","2021-08-04 00:00:00","434.50"
"343","2021-08-09 00:00:00","680.03"
"343","2021-08-10 00:00:00","76.13"
"343","2021-08-11 00:00:00","277.43"
"343","2021-09-04 00:00:00","938.76"
"343","2021-09-05 00:00:00","936.15"
"343","2021-09-06 00:00:00","762.23"
"343","2021-09-07 00:00:00","234.87"
"343","2021-09-08 00:00:00","1277.84"
"343","2021-09-10 00:00:00","1255.74"
"343","2021-09-11 00:00:00","1133.43"
"343","2021-09-12 00:00:00","1103.32"
"343","2021-10-05 00:00:00","331.01"
"343","2021-10-06 00:00:00","532.20"
"343","2021-10-07 00:00:00","876.70"
"343","2021-10-08 00:00:00","167.73"
"343","2021-10-10 00:00:00","113.48"
"343","2021-10-11 00:00:00","38.49"
"343","2021-10-12 00:00:00","85.39"
"343","2021-11-03 00:00:00","1065.40"
"343","2021-12-03 00:00:00","370.08"
"343","2022-07-02 00:00:00","452.65"
"343","2022-08-01 00:00:00","640.81"
"343","2022-08-02 00:00:00","720.58"
"343","2022-09-01 00:00:00","663.30"
"343","2022-09-04 00:00:00","548.10"
"343","2022-09-05 00:00:00","386.22"
"343","2022-09-06 00:00:00","1495.19"
"343","2022-10-03 00:00:00","1163.72"
"343","2022-10-04 00:00:00","632.23"
"343","2022-10-05 00:00:00","968.24"
"343","2022-10-06 00:00:00","39.38"
"343","2022-10-07 00:00:00","607.24"
"343","2022-10-08 00:00:00","791.46"
"343","2022-10-09 00:00:00","18.75"
"343","2022-10-12 00:00:00","72.47"
"343","2022-11-03 00:00:00","102.10"
"343","2022-11-07 00:00:00","755.40"
"343","2022-11-08 00:00:00","560.12"
"343","2022-11-09 00:00:00","1107.64"
"343","2022-11-11 00:00:00","229.94"
"343","2022-11-12 00:00:00","1138.83"
"343","2022-12-09 00:00:00","177.49"
"343","2022-12-10 00:00:00","271.81"
"343","2022-12-11 00:00:00","992.33"
"343","2023-09-09 00:00:00","107.38"
"343","2023-10-01 00:00:00","682.85"
"343","2023-10-02 00:00:00","348.75"
"343","2023-10-06 00:00:00","1056.66"
"343","2023-10-07 00:00:00","513.25"
"343","2023-10-08 00:00:00","1325.99"
"343","2023-10-09 00:00:00","1198.68"
"343","2023-10-10 00:00:00","86.65"
"343","2023-10-11 00:00:00","1095.59"
"343","2023-10-12 00:00:00","144.17"
"343","2023-11-01 00:00:00","455.04"
"343","2023-11-02 00:00:00","790.15"
"343","2023-11-06 00:00:00","322.76"
"343","2023-11-07 00:00:00","780.83"
"343","2023-11-10 00:00:00","1303.95"
"343","2023-11-11 00:00:00","362.33"
"343","2023-11-12 00:00:00","1268.31"
"343","2023-12-03 00:00:00","62.64"
"343","2023-12-04 00:00:00","56.39"
"343","2023-12-05 00:00:00","1105.38"
"404","2014-08-08 00:00:00","443.67"
"404","2014-08-11 00:00:00","89.59"
"404","2014-09-08 00:00:00","991.89"
"404","2014-09-09 00:00:00","870.12"
"404","2014-09-11 00:00:00","1243.71"
"404","2014-09-12 00:00:00","73.63"
"404","2014-10-01 00:00:00","221.93"
"404","2014-10-02 00:00:00","1022.63"
"404","2014-10-06 00:00:00","55.56"
